lsoa_code,lsoa_name,la_code,la_name
E01005730,Salford 025B,E08000006,Salford
E01005730,Salford 025B,E08000006,Salford
E01005732,Salford 025D,E08000006,Salford
E01005731,Salford 025C,E08000006,Salford
E01005732,Salford 025D,E08000006,Salford
E01005725,Salford 019A,E08000006,Salford
E01005733,Salford 019E,E08000006,Salford
E01005733,Salford 019E,E08000006,Salford
E01005733,Salford 019E,E08000006,Salford
E01005736,Salford 013E,E08000006,Salford
E01005734,Salford 013C,E08000006,Salford
E01005734,Salford 013C,E08000006,Salford
E01005734,Salford 013C,E08000006,Salford
E01005739,Salford 013G,E08000006,Salford
E01005739,Salford 013G,E08000006,Salford
E01005739,Salford 013G,E08000006,Salford
E01005737,Salford 013F,E08000006,Salford
E01005740,Salford 014D,E08000006,Salford
E01005742,Salford 014F,E08000006,Salford
E01005737,Salford 013F,E08000006,Salford
E01005742,Salford 014F,E08000006,Salford
E01005740,Salford 014D,E08000006,Salford
E01005737,Salford 013F,E08000006,Salford
E01005735,Salford 013D,E08000006,Salford
E01005741,Salford 014E,E08000006,Salford
E01005735,Salford 013D,E08000006,Salford
E01005741,Salford 014E,E08000006,Salford
E01005736,Salford 013E,E08000006,Salford
E01005735,Salford 013D,E08000006,Salford
E01005734,Salford 013C,E08000006,Salford
E01005736,Salford 013E,E08000006,Salford
E01005742,Salford 014F,E08000006,Salford
E01005735,Salford 013D,E08000006,Salford
E01005742,Salford 014F,E08000006,Salford
E01005735,Salford 013D,E08000006,Salford
E01005741,Salford 014E,E08000006,Salford
E01005736,Salford 013E,E08000006,Salford
E01005741,Salford 014E,E08000006,Salford
E01005742,Salford 014F,E08000006,Salford
E01005739,Salford 013G,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005734,Salford 013C,E08000006,Salford
E01005736,Salford 013E,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005737,Salford 013F,E08000006,Salford
E01005739,Salford 013G,E08000006,Salford
E01005737,Salford 013F,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005738,Salford 014C,E08000006,Salford
E01005740,Salford 014D,E08000006,Salford
E01005740,Salford 014D,E08000006,Salford
E01005740,Salford 014D,E08000006,Salford
E01005741,Salford 014E,E08000006,Salford
E01005602,Salford 026D,E08000006,Salford
E01032684,Salford 022E,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01032687,Salford 022F,E08000006,Salford
E01032687,Salford 022F,E08000006,Salford
E01032687,Salford 022F,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01032906,Salford 022G,E08000006,Salford
E01032906,Salford 022G,E08000006,Salford
E01032907,Salford 022H,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01005613,Salford 016D,E08000006,Salford
E01032911,Salford 022J,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032912,Salford 028G,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01032914,Salford 028H,E08000006,Salford
E01032684,Salford 022E,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01032687,Salford 022F,E08000006,Salford
E01032914,Salford 028H,E08000006,Salford
E01032914,Salford 028H,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032912,Salford 028G,E08000006,Salford
E01005702,Salford 003A,E08000006,Salford
E01032911,Salford 022J,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01032915,Salford 028I,E08000006,Salford
E01032911,Salford 022J,E08000006,Salford
E01032685,Salford 028E,E08000006,Salford
E01005620,Salford 030E,E08000006,Salford
E01005620,Salford 030E,E08000006,Salford
E01005620,Salford 030E,E08000006,Salford
E01005620,Salford 030E,E08000006,Salford
E01005702,Salford 003A,E08000006,Salford
E01005702,Salford 003A,E08000006,Salford
E01005675,Salford 008B,E08000006,Salford
E01005675,Salford 008B,E08000006,Salford
E01005675,Salford 008B,E08000006,Salford
E01005675,Salford 008B,E08000006,Salford
E01005675,Salford 008B,E08000006,Salford
E01005720,Salford 021D,E08000006,Salford
E01005720,Salford 021D,E08000006,Salford
E01005720,Salford 021D,E08000006,Salford
E01005720,Salford 021D,E08000006,Salford
E01005654,Salford 023A,E08000006,Salford
E01005654,Salford 023A,E08000006,Salford
E01005654,Salford 023A,E08000006,Salford
E01005655,Salford 024A,E08000006,Salford
E01005655,Salford 024A,E08000006,Salford
E01032915,Salford 028I,E08000006,Salford
E01032915,Salford 028I,E08000006,Salford
E01032917,Salford 028J,E08000006,Salford
E01032917,Salford 028J,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01032915,Salford 028I,E08000006,Salford
E01032686,Salford 028F,E08000006,Salford
E01005681,Salford 024C,E08000006,Salford
E01005681,Salford 024C,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01005609,Salford 016A,E08000006,Salford
E01005614,Salford 016E,E08000006,Salford
E01005614,Salford 016E,E08000006,Salford
E01005614,Salford 016E,E08000006,Salford
E01005613,Salford 016D,E08000006,Salford
E01005651,Salford 010D,E08000006,Salford
E01005651,Salford 010D,E08000006,Salford
E01032919,Salford 017F,E08000006,Salford
E01032919,Salford 017F,E08000006,Salford
E01032911,Salford 022J,E08000006,Salford
E01032911,Salford 022J,E08000006,Salford
E01032906,Salford 022G,E08000006,Salford
E01032909,Salford 022I,E08000006,Salford
E01032687,Salford 022F,E08000006,Salford
E01032919,Salford 017F,E08000006,Salford
E01032919,Salford 017F,E08000006,Salford
E01005745,Stockport 005A,E08000007,Stockport
E01005744,Stockport 009B,E08000007,Stockport
E01005744,Stockport 009B,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005749,Stockport 009C,E08000007,Stockport
E01005749,Stockport 009C,E08000007,Stockport
E01005751,Stockport 009E,E08000007,Stockport
E01005752,Stockport 012A,E08000007,Stockport
E01005752,Stockport 012A,E08000007,Stockport
E01005744,Stockport 009B,E08000007,Stockport
E01005745,Stockport 005A,E08000007,Stockport
E01005747,Stockport 005C,E08000007,Stockport
E01005747,Stockport 005C,E08000007,Stockport
E01005745,Stockport 005A,E08000007,Stockport
E01005747,Stockport 005C,E08000007,Stockport
E01005745,Stockport 005A,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005747,Stockport 005C,E08000007,Stockport
E01005748,Stockport 005D,E08000007,Stockport
E01005747,Stockport 005C,E08000007,Stockport
E01005745,Stockport 005A,E08000007,Stockport
E01005748,Stockport 005D,E08000007,Stockport
E01005748,Stockport 005D,E08000007,Stockport
E01005748,Stockport 005D,E08000007,Stockport
E01005743,Stockport 009A,E08000007,Stockport
E01005744,Stockport 009B,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005748,Stockport 005D,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005751,Stockport 009E,E08000007,Stockport
E01005746,Stockport 005B,E08000007,Stockport
E01005752,Stockport 012A,E08000007,Stockport
E01005749,Stockport 009C,E08000007,Stockport
E01005749,Stockport 009C,E08000007,Stockport
E01005751,Stockport 009E,E08000007,Stockport
E01005743,Stockport 009A,E08000007,Stockport
E01005749,Stockport 009C,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005751,Stockport 009E,E08000007,Stockport
E01005752,Stockport 012A,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005743,Stockport 009A,E08000007,Stockport
E01005751,Stockport 009E,E08000007,Stockport
E01005743,Stockport 009A,E08000007,Stockport
E01005743,Stockport 009A,E08000007,Stockport
E01005752,Stockport 012A,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005750,Stockport 009D,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005753,Stockport 004A,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005753,Stockport 004A,E08000007,Stockport
E01005753,Stockport 004A,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005755,Stockport 004C,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005757,Stockport 014A,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005758,Stockport 014B,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005756,Stockport 004D,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005753,Stockport 004A,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005753,Stockport 004A,E08000007,Stockport
E01005754,Stockport 004B,E08000007,Stockport
E01005762,Stockport 026B,E08000007,Stockport
E01005763,Stockport 026C,E08000007,Stockport
E01005761,Stockport 026A,E08000007,Stockport
E01005766,Stockport 014C,E08000007,Stockport
E01005765,Stockport 018A,E08000007,Stockport
E01005766,Stockport 014C,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005765,Stockport 018A,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005766,Stockport 014C,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005766,Stockport 014C,E08000007,Stockport
E01005765,Stockport 018A,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005765,Stockport 018A,E08000007,Stockport
E01005766,Stockport 014C,E08000007,Stockport
E01005765,Stockport 018A,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005762,Stockport 026B,E08000007,Stockport
E01005760,Stockport 023B,E08000007,Stockport
E01005764,Stockport 016A,E08000007,Stockport
E01005762,Stockport 026B,E08000007,Stockport
E01005759,Stockport 023A,E08000007,Stockport
E01005759,Stockport 023A,E08000007,Stockport
E01005759,Stockport 023A,E08000007,Stockport
E01005762,Stockport 026B,E08000007,Stockport
E01005763,Stockport 026C,E08000007,Stockport
E01005761,Stockport 026A,E08000007,Stockport
E01005759,Stockport 023A,E08000007,Stockport
E01005763,Stockport 026C,E08000007,Stockport
E01005763,Stockport 026C,E08000007,Stockport
E01005759,Stockport 023A,E08000007,Stockport
E01005762,Stockport 026B,E08000007,Stockport
E01005761,Stockport 026A,E08000007,Stockport
E01005763,Stockport 026C,E08000007,Stockport
E01005761,Stockport 026A,E08000007,Stockport
E01005773,Stockport 028C,E08000007,Stockport
E01005774,Stockport 028D,E08000007,Stockport
E01005776,Stockport 028E,E08000007,Stockport
E01005767,Stockport 028A,E08000007,Stockport
E01005768,Stockport 025A,E08000007,Stockport
E01005767,Stockport 028A,E08000007,Stockport
E01005767,Stockport 028A,E08000007,Stockport
E01005767,Stockport 028A,E08000007,Stockport
E01005768,Stockport 025A,E08000007,Stockport
E01005774,Stockport 028D,E08000007,Stockport
E01005770,Stockport 025B,E08000007,Stockport
E01005769,Stockport 022A,E08000007,Stockport
E01005769,Stockport 022A,E08000007,Stockport
E01005771,Stockport 025C,E08000007,Stockport
E01005768,Stockport 025A,E08000007,Stockport
E01005771,Stockport 025C,E08000007,Stockport
E01005770,Stockport 025B,E08000007,Stockport
E01005771,Stockport 025C,E08000007,Stockport
E01005769,Stockport 022A,E08000007,Stockport
E01005768,Stockport 025A,E08000007,Stockport
E01005769,Stockport 022A,E08000007,Stockport
E01005770,Stockport 025B,E08000007,Stockport
E01005773,Stockport 028C,E08000007,Stockport
E01005768,Stockport 025A,E08000007,Stockport
E01005770,Stockport 025B,E08000007,Stockport
E01005769,Stockport 022A,E08000007,Stockport
E01005774,Stockport 028D,E08000007,Stockport
E01005770,Stockport 025B,E08000007,Stockport
E01005775,Stockport 025D,E08000007,Stockport
E01005774,Stockport 028D,E08000007,Stockport
E01005773,Stockport 028C,E08000007,Stockport
E01005775,Stockport 025D,E08000007,Stockport
E01005772,Stockport 028B,E08000007,Stockport
E01005771,Stockport 025C,E08000007,Stockport
E01005773,Stockport 028C,E08000007,Stockport
E01005772,Stockport 028B,E08000007,Stockport
E01005775,Stockport 025D,E08000007,Stockport
E01005775,Stockport 025D,E08000007,Stockport
E01005773,Stockport 028C,E08000007,Stockport
E01005774,Stockport 028D,E08000007,Stockport
E01005775,Stockport 025D,E08000007,Stockport
E01005772,Stockport 028B,E08000007,Stockport
E01005772,Stockport 028B,E08000007,Stockport
E01005776,Stockport 028E,E08000007,Stockport
E01005776,Stockport 028E,E08000007,Stockport
E01005767,Stockport 028A,E08000007,Stockport
E01005776,Stockport 028E,E08000007,Stockport
E01005772,Stockport 028B,E08000007,Stockport
E01005776,Stockport 028E,E08000007,Stockport
E01005780,Stockport 022D,E08000007,Stockport
E01005782,Stockport 030A,E08000007,Stockport
E01005784,Stockport 030C,E08000007,Stockport
E01005785,Stockport 030D,E08000007,Stockport
E01005785,Stockport 030D,E08000007,Stockport
E01005785,Stockport 030D,E08000007,Stockport
E01005777,Stockport 034A,E08000007,Stockport
E01005778,Stockport 022B,E08000007,Stockport
E01005780,Stockport 022D,E08000007,Stockport
E01005779,Stockport 022C,E08000007,Stockport
E01005780,Stockport 022D,E08000007,Stockport
E01005786,Stockport 030E,E08000007,Stockport
E01005786,Stockport 030E,E08000007,Stockport
E01005785,Stockport 030D,E08000007,Stockport
E01005785,Stockport 030D,E08000007,Stockport
E01005786,Stockport 030E,E08000007,Stockport
E01005777,Stockport 034A,E08000007,Stockport
E01005777,Stockport 034A,E08000007,Stockport
E01005777,Stockport 034A,E08000007,Stockport
E01005786,Stockport 030E,E08000007,Stockport
E01005777,Stockport 034A,E08000007,Stockport
E01005778,Stockport 022B,E08000007,Stockport
E01005778,Stockport 022B,E08000007,Stockport
E01005778,Stockport 022B,E08000007,Stockport
E01005778,Stockport 022B,E08000007,Stockport
E01005779,Stockport 022C,E08000007,Stockport
E01005780,Stockport 022D,E08000007,Stockport
E01005779,Stockport 022C,E08000007,Stockport
E01005780,Stockport 022D,E08000007,Stockport
E01005779,Stockport 022C,E08000007,Stockport
E01005779,Stockport 022C,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005784,Stockport 030C,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005782,Stockport 030A,E08000007,Stockport
E01005783,Stockport 030B,E08000007,Stockport
E01005783,Stockport 030B,E08000007,Stockport
E01005782,Stockport 030A,E08000007,Stockport
E01005783,Stockport 030B,E08000007,Stockport
E01005784,Stockport 030C,E08000007,Stockport
E01005781,Stockport 022E,E08000007,Stockport
E01005784,Stockport 030C,E08000007,Stockport
E01005783,Stockport 030B,E08000007,Stockport
E01005783,Stockport 030B,E08000007,Stockport
E01005782,Stockport 030A,E08000007,Stockport
E01005786,Stockport 030E,E08000007,Stockport
E01005782,Stockport 030A,E08000007,Stockport
E01005791,Stockport 039B,E08000007,Stockport
E01005794,Stockport 041B,E08000007,Stockport
E01005794,Stockport 041B,E08000007,Stockport
E01005793,Stockport 039C,E08000007,Stockport
E01005795,Stockport 039D,E08000007,Stockport
E01005795,Stockport 039D,E08000007,Stockport
E01005788,Stockport 034C,E08000007,Stockport
E01005787,Stockport 034B,E08000007,Stockport
E01005792,Stockport 041A,E08000007,Stockport
E01005789,Stockport 039A,E08000007,Stockport
E01005792,Stockport 041A,E08000007,Stockport
E01005794,Stockport 041B,E08000007,Stockport
E01005793,Stockport 039C,E08000007,Stockport
E01005793,Stockport 039C,E08000007,Stockport
E01005795,Stockport 039D,E08000007,Stockport
E01005791,Stockport 039B,E08000007,Stockport
E01005795,Stockport 039D,E08000007,Stockport
E01005796,Stockport 039E,E08000007,Stockport
E01005796,Stockport 039E,E08000007,Stockport
E01005796,Stockport 039E,E08000007,Stockport
E01005789,Stockport 039A,E08000007,Stockport
E01005789,Stockport 039A,E08000007,Stockport
E01005788,Stockport 034C,E08000007,Stockport
E01005788,Stockport 034C,E08000007,Stockport
E01005788,Stockport 034C,E08000007,Stockport
E01005790,Stockport 034D,E08000007,Stockport
E01005796,Stockport 039E,E08000007,Stockport
E01005788,Stockport 034C,E08000007,Stockport
E01005787,Stockport 034B,E08000007,Stockport
E01005789,Stockport 039A,E08000007,Stockport
E01005790,Stockport 034D,E08000007,Stockport
E01005790,Stockport 034D,E08000007,Stockport
E01005789,Stockport 039A,E08000007,Stockport
E01005791,Stockport 039B,E08000007,Stockport
E01005790,Stockport 034D,E08000007,Stockport
E01005791,Stockport 039B,E08000007,Stockport
E01005792,Stockport 041A,E08000007,Stockport
E01005787,Stockport 034B,E08000007,Stockport
E01005792,Stockport 041A,E08000007,Stockport
E01005793,Stockport 039C,E08000007,Stockport
E01005787,Stockport 034B,E08000007,Stockport
E01005791,Stockport 039B,E08000007,Stockport
E01005792,Stockport 041A,E08000007,Stockport
E01005793,Stockport 039C,E08000007,Stockport
E01005794,Stockport 041B,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005799,Stockport 026D,E08000007,Stockport
E01005802,Stockport 027C,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005799,Stockport 026D,E08000007,Stockport
E01005801,Stockport 027B,E08000007,Stockport
E01005800,Stockport 023D,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005799,Stockport 026D,E08000007,Stockport
E01005802,Stockport 027C,E08000007,Stockport
E01005800,Stockport 023D,E08000007,Stockport
E01005802,Stockport 027C,E08000007,Stockport
E01005799,Stockport 026D,E08000007,Stockport
E01005801,Stockport 027B,E08000007,Stockport
E01005802,Stockport 027C,E08000007,Stockport
E01005801,Stockport 027B,E08000007,Stockport
E01005803,Stockport 027D,E08000007,Stockport
E01005803,Stockport 027D,E08000007,Stockport
E01005801,Stockport 027B,E08000007,Stockport
E01005802,Stockport 027C,E08000007,Stockport
E01005803,Stockport 027D,E08000007,Stockport
E01005803,Stockport 027D,E08000007,Stockport
E01005803,Stockport 027D,E08000007,Stockport
E01005797,Stockport 023C,E08000007,Stockport
E01005804,Stockport 023E,E08000007,Stockport
E01005804,Stockport 023E,E08000007,Stockport
E01005804,Stockport 023E,E08000007,Stockport
E01005797,Stockport 023C,E08000007,Stockport
E01005804,Stockport 023E,E08000007,Stockport
E01005797,Stockport 023C,E08000007,Stockport
E01005797,Stockport 023C,E08000007,Stockport
E01005797,Stockport 023C,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005798,Stockport 027A,E08000007,Stockport
E01005800,Stockport 023D,E08000007,Stockport
E01005800,Stockport 023D,E08000007,Stockport
E01005800,Stockport 023D,E08000007,Stockport
E01005799,Stockport 026D,E08000007,Stockport
E01005801,Stockport 027B,E08000007,Stockport
E01005814,Stockport 033C,E08000007,Stockport
E01005806,Stockport 033A,E08000007,Stockport
E01005813,Stockport 033B,E08000007,Stockport
E01005806,Stockport 033A,E08000007,Stockport
E01005809,Stockport 037B,E08000007,Stockport
E01005810,Stockport 037C,E08000007,Stockport
E01005810,Stockport 037C,E08000007,Stockport
E01005811,Stockport 037D,E08000007,Stockport
E01005811,Stockport 037D,E08000007,Stockport
E01005813,Stockport 033B,E08000007,Stockport
E01005815,Stockport 033D,E08000007,Stockport
E01005813,Stockport 033B,E08000007,Stockport
E01005813,Stockport 033B,E08000007,Stockport
E01005813,Stockport 033B,E08000007,Stockport
E01005815,Stockport 033D,E08000007,Stockport
E01005805,Stockport 035A,E08000007,Stockport
E01005812,Stockport 037E,E08000007,Stockport
E01005815,Stockport 033D,E08000007,Stockport
E01005812,Stockport 037E,E08000007,Stockport
E01005808,Stockport 037A,E08000007,Stockport
E01005814,Stockport 033C,E08000007,Stockport
E01005815,Stockport 033D,E08000007,Stockport
E01005806,Stockport 033A,E08000007,Stockport
E01005807,Stockport 035B,E08000007,Stockport
E01005805,Stockport 035A,E08000007,Stockport
E01005805,Stockport 035A,E08000007,Stockport
E01005805,Stockport 035A,E08000007,Stockport
E01005805,Stockport 035A,E08000007,Stockport
E01005808,Stockport 037A,E08000007,Stockport
E01005806,Stockport 033A,E08000007,Stockport
E01005808,Stockport 037A,E08000007,Stockport
E01005807,Stockport 035B,E08000007,Stockport
E01005807,Stockport 035B,E08000007,Stockport
E01005807,Stockport 035B,E08000007,Stockport
E01005810,Stockport 037C,E08000007,Stockport
E01005808,Stockport 037A,E08000007,Stockport
E01005807,Stockport 035B,E08000007,Stockport
E01005810,Stockport 037C,E08000007,Stockport
E01005809,Stockport 037B,E08000007,Stockport
E01005809,Stockport 037B,E08000007,Stockport
E01005809,Stockport 037B,E08000007,Stockport
E01005810,Stockport 037C,E08000007,Stockport
E01005811,Stockport 037D,E08000007,Stockport
E01005811,Stockport 037D,E08000007,Stockport
E01005812,Stockport 037E,E08000007,Stockport
E01005814,Stockport 033C,E08000007,Stockport
E01005812,Stockport 037E,E08000007,Stockport
E01005811,Stockport 037D,E08000007,Stockport
E01005814,Stockport 033C,E08000007,Stockport
E01005815,Stockport 033D,E08000007,Stockport
E01005821,Stockport 018E,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005821,Stockport 018E,E08000007,Stockport
E01005818,Stockport 018B,E08000007,Stockport
E01005823,Stockport 018F,E08000007,Stockport
E01005817,Stockport 016C,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005823,Stockport 018F,E08000007,Stockport
E01005823,Stockport 018F,E08000007,Stockport
E01005817,Stockport 016C,E08000007,Stockport
E01005818,Stockport 018B,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005821,Stockport 018E,E08000007,Stockport
E01005823,Stockport 018F,E08000007,Stockport
E01005817,Stockport 016C,E08000007,Stockport
E01005823,Stockport 018F,E08000007,Stockport
E01005817,Stockport 016C,E08000007,Stockport
E01005817,Stockport 016C,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005818,Stockport 018B,E08000007,Stockport
E01005820,Stockport 018D,E08000007,Stockport
E01005819,Stockport 018C,E08000007,Stockport
E01005820,Stockport 018D,E08000007,Stockport
E01005820,Stockport 018D,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005821,Stockport 018E,E08000007,Stockport
E01005821,Stockport 018E,E08000007,Stockport
E01005820,Stockport 018D,E08000007,Stockport
E01005819,Stockport 018C,E08000007,Stockport
E01005820,Stockport 018D,E08000007,Stockport
E01005819,Stockport 018C,E08000007,Stockport
E01005819,Stockport 018C,E08000007,Stockport
E01005819,Stockport 018C,E08000007,Stockport
E01005818,Stockport 018B,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005816,Stockport 016B,E08000007,Stockport
E01005822,Stockport 016D,E08000007,Stockport
E01005832,Stockport 021A,E08000007,Stockport
E01005833,Stockport 021B,E08000007,Stockport
E01005825,Stockport 019A,E08000007,Stockport
E01005825,Stockport 019A,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005832,Stockport 021A,E08000007,Stockport
E01005833,Stockport 021B,E08000007,Stockport
E01005833,Stockport 021B,E08000007,Stockport
E01005827,Stockport 024C,E08000007,Stockport
E01005824,Stockport 024A,E08000007,Stockport
E01005832,Stockport 021A,E08000007,Stockport
E01005824,Stockport 024A,E08000007,Stockport
E01005827,Stockport 024C,E08000007,Stockport
E01005827,Stockport 024C,E08000007,Stockport
E01005825,Stockport 019A,E08000007,Stockport
E01005825,Stockport 019A,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005825,Stockport 019A,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005827,Stockport 024C,E08000007,Stockport
E01005831,Stockport 027F,E08000007,Stockport
E01005827,Stockport 024C,E08000007,Stockport
E01005831,Stockport 027F,E08000007,Stockport
E01005830,Stockport 027E,E08000007,Stockport
E01005831,Stockport 027F,E08000007,Stockport
E01005829,Stockport 024E,E08000007,Stockport
E01005831,Stockport 027F,E08000007,Stockport
E01005829,Stockport 024E,E08000007,Stockport
E01005831,Stockport 027F,E08000007,Stockport
E01005832,Stockport 021A,E08000007,Stockport
E01005824,Stockport 024A,E08000007,Stockport
E01005824,Stockport 024A,E08000007,Stockport
E01005824,Stockport 024A,E08000007,Stockport
E01005832,Stockport 021A,E08000007,Stockport
E01005833,Stockport 021B,E08000007,Stockport
E01005826,Stockport 024B,E08000007,Stockport
E01005828,Stockport 024D,E08000007,Stockport
E01005828,Stockport 024D,E08000007,Stockport
E01005829,Stockport 024E,E08000007,Stockport
E01005828,Stockport 024D,E08000007,Stockport
E01005828,Stockport 024D,E08000007,Stockport
E01005829,Stockport 024E,E08000007,Stockport
E01005826,Stockport 024B,E08000007,Stockport
E01005826,Stockport 024B,E08000007,Stockport
E01005826,Stockport 024B,E08000007,Stockport
E01005828,Stockport 024D,E08000007,Stockport
E01005826,Stockport 024B,E08000007,Stockport
E01005839,Stockport 035C,E08000007,Stockport
E01005842,Stockport 038A,E08000007,Stockport
E01005835,Stockport 021C,E08000007,Stockport
E01005843,Stockport 021E,E08000007,Stockport
E01005843,Stockport 021E,E08000007,Stockport
E01005843,Stockport 021E,E08000007,Stockport
E01005837,Stockport 021D,E08000007,Stockport
E01005837,Stockport 021D,E08000007,Stockport
E01005834,Stockport 031A,E08000007,Stockport
E01005842,Stockport 038A,E08000007,Stockport
E01005834,Stockport 031A,E08000007,Stockport
E01005838,Stockport 031C,E08000007,Stockport
E01005836,Stockport 031B,E08000007,Stockport
E01005834,Stockport 031A,E08000007,Stockport
E01005836,Stockport 031B,E08000007,Stockport
E01005838,Stockport 031C,E08000007,Stockport
E01005837,Stockport 021D,E08000007,Stockport
E01005838,Stockport 031C,E08000007,Stockport
E01005840,Stockport 031D,E08000007,Stockport
E01005839,Stockport 035C,E08000007,Stockport
E01005838,Stockport 031C,E08000007,Stockport
E01005836,Stockport 031B,E08000007,Stockport
E01005837,Stockport 021D,E08000007,Stockport
